,name,url,Main Story time,Main Story tag info,Main + Extra time,Main + Extra tag info,Completionist time,Completionist tag info,Solo time,Solo tag info,Co-Op time,Co-Op tag info,Vs. time,Vs. tag info
31334,criticaldepth,game?id=2037,8.0,40.0,,0.0,,0.0,,,,,,
31335,crossedge,game?id=2045,65.5,40.0,100.0,40.0,213.0,40.0,,,,,,
31336,crossbow,game?id=2046,18.0,40.0,,0.0,,0.0,,,,,,
31337,crouchingtigerhiddendragon,game?id=2050,1.5,40.0,,0.0,,0.0,,,,,,
31338,crow,game?id=2051,1.5,50.0,2.0,40.0,,0.0,,,,,,
31339,cruisnexotica,game?id=2052,4.0,40.0,,0.0,,0.0,,,,,,
31340,cruisnworld,game?id=2054,2.0,50.0,4.0,40.0,4.0,40.0,,,,,,
31341,cruiseforacorpse,game?id=2055,3.0,40.0,4.0,40.0,5.0,40.0,,,,,,
31342,crusadernoregret,game?id=2060,12.0,40.0,15.0,40.0,,0.0,,,,,,
31343,cryptkiller,game?id=2066,1.0,40.0,,0.0,,0.0,,,,,,
31344,crystaldefenders,game?id=2075,7.0,40.0,8.0,40.0,10.0,50.0,,,,,,
31345,crystalsofarborea,game?id=2080,5.0,40.0,6.0,40.0,,0.0,,,,,,
31346,csi3dimensionsofmurder,game?id=2081,5.0,40.0,,0.0,7.0,40.0,,,,,,
31347,csicrimesceneinvestigation,game?id=2082,3.5,50.0,4.5,40.0,5.0,40.0,,,,,,
31348,csideadlyintent,game?id=2084,6.5,50.0,,0.0,11.0,40.0,,,,,,
31349,csifatalconspiracy,game?id=2085,8.0,40.0,9.0,40.0,10.5,50.0,,,,,,
31354,cybertroopersvirtualonoperationmoongate,game?id=2119,48.0,40.0,1.5,40.0,4.0,40.0,,,,,,
31355,cybermorph,game?id=2124,3.0,40.0,,0.0,,0.0,,,,,,
31357,cyborgjustice,game?id=2130,1.0,40.0,1.5,40.0,1.5,40.0,,,,,,
31358,danewguysdayofthejackass,game?id=2139,3.5,40.0,,0.0,4.5,40.0,,,,,,
31359,daedalianopus,game?id=2140,13.0,40.0,,0.0,,0.0,,,,,,
31360,daemonsummoner,game?id=2141,2.5,40.0,,0.0,4.5,40.0,,,,,,
31361,daffyduckthemarvinmissions,game?id=2143,2.0,40.0,,0.0,,0.0,,,,,,
31363,dai2jisuperrobottaisenzhakaihen,game?id=2148,47.0,50.0,47.5,40.0,,0.0,,,,,,
31364,dai2jisuperrobottaisenzsaiseihen,game?id=2149,58.5,50.0,78.5,40.0,162.0,40.0,,,,,,
31365,daigassobandbrothers,game?id=2150,12.5,40.0,20.0,40.0,,0.0,,,,,,
31366,dancedancerevolution,game?id=2156,45.0,40.0,45.0,40.0,13.0,40.0,,,,,,
31367,dancedancerevolution,game?id=2157,6.5,40.0,,0.0,,0.0,,,,,,
31368,dancedancerevolutiondisneymix,game?id=2167,2.0,40.0,,0.0,,0.0,,,,,,
31369,dancedancerevolutionhottestparty,game?id=2172,8.0,40.0,,0.0,,0.0,,,,,,
31372,dancedancerevolutionuniverse,game?id=2183,,0.0,8.0,40.0,,0.0,,,,,,
31373,dancedancerevolutionuniverse3,game?id=2185,8.0,40.0,8.0,40.0,,0.0,,,,,,
31374,dancedancerevolutionx,game?id=2186,6.5,40.0,,0.0,,0.0,,,,,,
31375,dangerousdaveinthehauntedmansion,game?id=2190,9.5,40.0,,0.0,,0.0,,,,,,
31378,darkchambers,game?id=2202,59.0,40.0,,0.0,,0.0,,,,,,
31379,darkearth,game?id=2206,11.0,40.0,14.5,40.0,,0.0,,,,,,
31380,darkreign2,game?id=2215,15.5,40.0,,0.0,,0.0,,,,,,
31381,darkfate,game?id=2236,25.0,40.0,,0.0,,0.0,,,,,,
31383,daydreamindavey,game?id=2286,2.0,40.0,,0.0,,0.0,,,,,,
31384,daysofoblivioniifrozeneternity,game?id=2287,5.0,40.0,,0.0,,0.0,,,,,,
31385,dazebeforechristmas,game?id=2291,1.5,50.0,1.5,40.0,,0.0,,,,,,
31386,deadislandbloodbatharenadlc,game?id=2305,2.0,40.0,3.0,40.0,18.0,40.0,,,,,,
31387,deadmountaineershotel,game?id=2310,3.5,40.0,6.0,40.0,6.5,40.0,,,,,,
31388,deadoralive2hardcore,game?id=2314,37.0,60.0,13.5,40.0,,0.0,,,,,,
31389,deadoralive5plus,game?id=2318,5.0,50.0,9.5,40.0,,0.0,,,,,,
31390,deadtorightsreckoning,game?id=2343,2.0,60.0,2.0,40.0,5.0,40.0,,,,,,
31391,deadliestwarriorthegame,game?id=2347,34.0,50.0,1.5,40.0,6.0,40.0,,,,,,
31392,deathgate,game?id=2363,10.0,40.0,,0.0,12.5,40.0,,,,,,
31393,deathrow,game?id=2374,,0.0,16.0,40.0,,0.0,,,,,,
31394,deathsmilesiix,game?id=2376,1.5,50.0,4.0,40.0,,0.0,,,,,,
31395,decision2,game?id=2384,,0.0,,0.0,3.5,40.0,,,,,,
31396,deeplabyrinth,game?id=2388,8.5,40.0,13.5,40.0,,0.0,,,,,,
31398,defjamrapstar,game?id=2398,5.0,40.0,,0.0,,0.0,,,,,,
31399,defjamvendetta,game?id=2399,8.5,60.0,12.0,40.0,15.0,50.0,,,,,,
31400,defender,game?id=2405,3.5,40.0,,0.0,12.0,40.0,,,,,,
31401,defenderii,game?id=2407,55.0,40.0,,0.0,,0.0,,,,,,
31402,defendersofoasis,game?id=2411,13.0,50.0,,0.0,,0.0,,,,,,
31403,defensegridtheawakeningyoumonsterdlc,game?id=2413,2.0,40.0,3.0,40.0,10.0,40.0,,,,,,
31404,dejavuiilostinlasvegas,game?id=2417,2.0,40.0,,0.0,5.5,40.0,,,,,,
31405,delawarestjohnvolume1thecurseofmidnightmanor,game?id=2418,4.0,40.0,,0.0,,0.0,,,,,,
31406,delawarestjohnvolume2thetownwithnoname,game?id=2419,4.0,40.0,,0.0,,0.0,,,,,,
31407,deltaforceblackhawkdownteamsabre,game?id=2423,7.0,50.0,,0.0,11.0,40.0,,,,,,
31409,descent3mercenary,game?id=2457,6.5,40.0,,0.0,,0.0,,,,,,
31410,desertspeedtrapstarringroadrunnerandwileecoyote,game?id=2464,1.0,40.0,,0.0,,0.0,,,,,,
31411,destinyofanemperor,game?id=2473,20.5,50.0,22.0,40.0,23.0,40.0,,,,,,
31412,deusextheconspiracy,game?id=2492,25.0,50.0,27.0,50.0,28.5,40.0,,,,,,
31413,devilmaycry4refrain,game?id=2500,,0.0,3.5,40.0,,0.0,,,,,,
31414,devilscrush,game?id=2505,2.0,50.0,,0.0,2.5,40.0,,,,,,
31415,dexterslaboratorymandarkslab,game?id=2507,2.0,40.0,,0.0,,0.0,,,,,,
31416,diamonddanandthetowersoftreasure,game?id=2517,4.5,40.0,9.0,40.0,,0.0,,,,,,
31417,diebytheswordlimbfromlimb,game?id=2523,2.5,40.0,3.5,40.0,4.0,40.0,,,,,,
31418,diehardnakatomiplaza,game?id=2527,8.5,50.0,9.5,40.0,11.0,40.0,,,,,,
31420,diggertrocklegendofthelostcity,game?id=2534,1.0,50.0,1.5,40.0,1.5,40.0,,,,,,
31421,digitalalovestory,game?id=2549,2.0,70.0,2.5,40.0,2.0,50.0,,,,,,
31423,dinerdash,game?id=2554,4.5,40.0,5.0,40.0,6.0,40.0,,,,,,
31424,dinerdash2restaurantrescue,game?id=2555,4.5,40.0,6.0,40.0,10.0,40.0,,,,,,
31425,dinerdashhometownhero,game?id=2556,13.5,40.0,,0.0,,0.0,,,,,,
31428,disciplesiigoldedition,game?id=2582,120.0,40.0,,0.0,,0.0,,,,,,
31429,discoveryaseekandfindadventure,game?id=2588,2.5,40.0,,0.0,3.5,40.0,,,,,,
31430,disneyspkoutoftheshadows,game?id=2621,3.0,40.0,3.5,40.0,,0.0,,,,,,
31431,disneyspocahontas,game?id=2622,,0.0,,0.0,2.0,40.0,,,,,,
31432,disneystreasureplanet,game?id=2626,3.0,40.0,5.0,40.0,5.0,40.0,,,,,,
31433,djmaxfever,game?id=2639,8.0,40.0,,0.0,,0.0,,,,,,
31435,doctorlautrecandtheforgottenknights,game?id=2656,27.5,40.0,32.5,40.0,,0.0,,,,,,
31436,dokaponmonsterhunter,game?id=2666,,0.0,35.0,40.0,,0.0,,,,,,
31437,dokidokimajoshinpan2duo,game?id=2667,10.0,40.0,,0.0,,0.0,,,,,,
31439,donaldduckadvance,game?id=2677,2.0,50.0,,0.0,,0.0,,,,,,
31441,doomresurrection,game?id=2714,2.0,40.0,,0.0,,0.0,,,,,,
31442,doratheexplorerthesearchforpiratepigstreasure,game?id=2715,1.5,40.0,,0.0,1.5,40.0,,,,,,
31443,doubledragoniigameboy,game?id=2724,1.5,50.0,,0.0,4.0,40.0,,,,,,
31444,doubledribble,game?id=2729,53.0,40.0,,0.0,1.0,40.0,,,,,,
31445,downhilldomination,game?id=2734,3.0,40.0,,0.0,,0.0,,,,,,
31447,drdaisypetvet,game?id=2737,,0.0,3.0,40.0,3.5,40.0,,,,,,
31448,drjekyllandmrhyde,game?id=2739,2.5,50.0,3.0,40.0,,0.0,,,,,,
31449,drmarioexpress,game?id=2742,4.0,40.0,,0.0,,0.0,,,,,,
31450,draconianwars,game?id=2747,4.0,40.0,,0.0,,0.0,,,,,,
31451,draconuscultofthewyrm,game?id=2748,10.5,40.0,,0.0,,0.0,,,,,,
31452,dragonballzsuperbutouden3,game?id=2777,5.0,40.0,,0.0,10.0,40.0,,,,,,
31453,dragonballzhyperdimension,game?id=2789,42.0,40.0,,0.0,1.5,40.0,,,,,,
31454,dragonbladewrathoffire,game?id=2806,6.0,40.0,8.5,40.0,9.5,40.0,,,,,,
31455,dragoncrystal,game?id=2808,5.5,60.0,,0.0,,0.0,,,,,,
31457,dragonquestmonsterscaravanheart,game?id=2818,24.5,40.0,42.0,40.0,,0.0,,,,,,
31458,dragonspirit,game?id=2829,53.0,50.0,,0.0,4.5,40.0,,,,,,
31459,dragonsquadrondanzarb,game?id=2830,19.5,40.0,,0.0,,0.0,,,,,,
31460,dragonthebruceleestory,game?id=2849,52.0,50.0,1.0,40.0,2.0,40.0,,,,,,
31461,dragonseeds,game?id=2852,13.0,40.0,,0.0,,0.0,,,,,,
31462,dragonstomper,game?id=2854,2.5,40.0,4.0,40.0,,0.0,,,,,,
31463,drawnthepaintedtower,game?id=2873,3.5,60.0,5.0,40.0,6.0,40.0,,,,,,
31464,dreamchronicles,game?id=2874,4.0,40.0,10.0,40.0,,0.0,,,,,,
31465,dreamtrigger3d,game?id=2877,9.5,40.0,,0.0,,0.0,,,,,,
31466,dreamkiller,game?id=2879,7.0,50.0,10.0,40.0,,0.0,,,,,,
31467,dreamscape,game?id=2881,10.5,40.0,,0.0,,0.0,,,,,,
31468,dreamweb,game?id=2882,3.5,40.0,4.0,40.0,5.5,40.0,,,,,,
31469,drivingemotiontypes,game?id=2892,5.5,40.0,,0.0,,0.0,,,,,,
31470,drodjourneytorootedhold,game?id=2894,22.5,40.0,42.5,40.0,,0.0,,,,,,
31472,dualblades,game?id=2900,23.0,40.0,,0.0,,0.0,,,,,,
31473,ducklife,game?id=2906,24.0,40.0,,0.0,31.0,40.0,,,,,,
31474,dukecaribbeanlifesabeach,game?id=2912,3.0,50.0,3.5,40.0,7.0,40.0,,,,,,
31475,dukenuclearwinter,game?id=2932,2.0,50.0,2.5,40.0,3.0,40.0,,,,,,
31476,dungeonexplorer,game?id=2941,3.5,40.0,4.5,40.0,5.5,40.0,,,,,,
31477,dungeonmagic,game?id=2950,1.0,50.0,,0.0,,0.0,,,,,,
31478,dungeonmasteriithelegendofskullkeep,game?id=2953,9.5,40.0,15.0,40.0,,0.0,,,,,,
31479,dungeonsiegeiibrokenworld,game?id=2958,8.0,40.0,13.0,40.0,16.5,40.0,,,,,,
31480,dungeonvillage,game?id=2963,11.0,40.0,12.0,40.0,,0.0,,,,,,
31481,dustydiamondsallstarsoftball,game?id=2983,1.5,40.0,,0.0,,0.0,,,,,,
31482,dxball2,game?id=2985,,0.0,,0.0,30.5,40.0,,,,,,
31483,dynablaster,game?id=2987,7.5,50.0,34.0,40.0,,0.0,,,,,,
31484,dynamitecop,game?id=2988,1.0,60.0,2.0,40.0,3.0,40.0,,,,,,
31485,dynamitedux,game?id=2989,30.0,50.0,,0.0,30.0,40.0,,,,,,
31486,dynastywarriorsadvance,game?id=3008,11.5,40.0,26.0,40.0,100.0,40.0,,,,,,
31487,dys4ia,game?id=3017,5.0,60.0,,0.0,5.0,40.0,,,,,,
31488,extroopers,game?id=3021,12.0,50.0,19.0,40.0,37.0,40.0,,,,,,
31489,ecolibrium,game?id=3051,2.0,40.0,,0.0,,0.0,,,,,,
31490,ecoquestthesearchforcetus,game?id=3052,3.0,40.0,4.5,40.0,,0.0,,,,,,
31491,ecstatica,game?id=3053,9.0,40.0,,0.0,9.0,40.0,,,,,,
31492,edeneternal,game?id=3057,,,,,,,,,7.0,40.0,,0.0
31493,eggsofsteelcharlieseggcellentadventure,game?id=3062,5.0,40.0,,0.0,,0.0,,,,,,
31494,ehrgeiz,game?id=3064,2.5,60.0,3.5,40.0,5.0,40.0,,,,,,
31495,elviento,game?id=3069,1.0,50.0,,0.0,1.0,40.0,,,,,,
31496,electroplankton,game?id=3074,28.0,60.0,,0.0,45.0,40.0,,,,,,
31497,elefunk,game?id=3075,5.5,40.0,11.5,40.0,,0.0,,,,,,
31498,elephantquest,game?id=3080,1.0,40.0,1.0,40.0,1.5,50.0,,,,,,
31499,elfthemovie,game?id=3084,1.0,40.0,,0.0,,0.0,,,,,,
31501,emeraldcityconfidential,game?id=3096,4.0,40.0,7.0,50.0,7.5,40.0,,,,,,
31503,empireearthiii,game?id=3108,15.0,40.0,,0.0,,0.0,,,,,,
31508,eoeeveofextinction,game?id=3132,5.0,40.0,6.0,40.0,,0.0,,,,,,
31509,ephemeralfantasia,game?id=3133,38.5,40.0,,0.0,54.5,40.0,,,,,,
31510,erictheunready,game?id=3146,8.5,40.0,15.5,40.0,,0.0,,,,,,
31511,erie,game?id=3147,44.0,50.0,,0.0,,0.0,,,,,,
31512,escapefromparadisecity,game?id=3150,,0.0,17.0,40.0,,0.0,,,,,,
31515,espgaluda,game?id=3163,1.5,50.0,21.0,40.0,,0.0,,,,,,
31519,espnnflfootball,game?id=3172,,,,,,,30.0,40.0,,0.0,,0.0
31520,espnxgamesskateboarding,game?id=3176,2.0,40.0,,0.0,2.5,40.0,,,,,,
31521,eternalquest,game?id=3184,5.0,40.0,,0.0,,0.0,,,,,,
31522,etrianodysseyiiheroesoflagaard,game?id=3193,53.5,50.0,63.5,40.0,,0.0,,,,,,
31524,evanderholyfieldsrealdealboxing,game?id=3213,,0.0,,0.0,15.0,40.0,,,,,,
31533,evildeadhailtotheking,game?id=3240,8.0,40.0,9.0,40.0,9.5,40.0,,,,,,
31534,evolution2faroffpromise,game?id=3251,29.5,40.0,,0.0,,0.0,,,,,,
31535,evolutionworlds,game?id=3252,23.0,50.0,,0.0,40.0,40.0,,,,,,
31536,exilewickedphenomenon,game?id=3266,2.5,40.0,,0.0,,0.0,,,,,,
31537,exitfate,game?id=3268,36.0,40.0,45.0,40.0,59.0,40.0,,,,,,
31538,exodusfromtheearth,game?id=3269,7.5,50.0,,0.0,9.0,40.0,,,,,,
31539,exodusjourneytothepromisedland,game?id=3270,36.5,40.0,,0.0,,0.0,,,,,,
31540,extremeg,game?id=3277,1.5,50.0,9.0,40.0,18.0,40.0,,,,,,
31541,f1worldgrandprix,game?id=3285,5.0,40.0,8.0,40.0,,0.0,,,,,,
31543,fearfiles,game?id=3298,10.0,60.0,13.0,40.0,,0.0,,,,,,
31544,fableiipubgames,game?id=3315,4.5,40.0,,0.0,5.0,40.0,,,,,,
31545,fablethejourney,game?id=3317,8.5,40.0,9.0,40.0,,0.0,,,,,,
31546,fadetoblack,game?id=3323,9.0,40.0,,0.0,,0.0,,,,,,
31547,fadinghearts,game?id=3324,2.0,40.0,5.5,40.0,5.5,40.0,,,,,,
31549,fallenenchantress,game?id=3335,20.0,50.0,58.5,40.0,,0.0,,,,,,
31550,fallingstars,game?id=3337,,0.0,11.5,40.0,,0.0,,,,,,
31551,familyfeud,game?id=3359,26.0,50.0,,0.0,1.0,40.0,,,,,,
31552,familyguyvideogame,game?id=3360,6.0,50.0,6.5,40.0,7.0,40.0,,,,,,
31553,fancypantsadventures,game?id=3362,4.0,40.0,4.0,40.0,,0.0,,,,,,
31554,fantasticfour,game?id=3366,4.0,40.0,,0.0,4.0,40.0,,,,,,
31556,fantavision,game?id=3375,2.5,40.0,3.5,40.0,,0.0,,,,,,
31557,farcry3monkeybusinessdlc,game?id=3380,1.5,70.0,1.5,50.0,1.5,50.0,,,,,,
31558,farcry3thelostexpeditionsdlc,game?id=3381,29.0,60.0,31.0,50.0,33.0,60.0,,,,,,
31559,fariaaworldofmysteryanddanger,game?id=3388,12.0,40.0,,0.0,40.0,40.0,,,,,,
31561,fastfood,game?id=3392,20.0,40.0,,0.0,,0.0,,,,,,
31562,fatalfurywildambition,game?id=3406,46.0,40.0,,0.0,,0.0,,,,,,
31564,fieldcommander,game?id=3438,12.5,40.0,,0.0,,0.0,,,,,,
31566,fightnight2004,game?id=3462,5.0,40.0,,0.0,,0.0,,,,,,
31567,fightingfantasythewarlockoffiretopmountain,game?id=3471,8.0,40.0,8.5,40.0,,0.0,,,,,,
31568,fightingforce2,game?id=3473,6.5,40.0,,0.0,,0.0,,,,,,
31569,fightingvipers,game?id=3476,45.0,60.0,1.5,40.0,2.0,50.0,,,,,,
31570,finalfantasylegendiii,game?id=3508,14.0,50.0,16.0,50.0,19.0,40.0,,,,,,
31571,finalfantasyallthebravest,game?id=3538,4.0,60.0,4.5,50.0,5.0,40.0,,,,,,
31572,finnythefishthesevenwaters,game?id=3548,2.5,40.0,3.5,40.0,,0.0,,,,,,
31574,firestarter,game?id=3571,5.0,40.0,,0.0,,0.0,,,,,,
31575,firestriker,game?id=3572,1.5,40.0,1.5,40.0,2.0,40.0,,,,,,
31576,fisherpriceperfectfit,game?id=3576,5.0,40.0,15.0,40.0,15.0,40.0,,,,,,
31578,looksleyslineup,game?id=5366,,0.0,,0.0,5.0,40.0,,,,,,
31579,looneytunesracing,game?id=5370,1.5,40.0,2.0,40.0,2.5,40.0,,,,,,
31580,looneytunesacmearsenal,game?id=5371,3.5,50.0,,0.0,3.5,40.0,,,,,,
31581,lordsofthunder,game?id=5383,1.5,60.0,1.5,40.0,,0.0,,,,,,
31582,losteden,game?id=5385,4.5,40.0,,0.0,5.0,50.0,,,,,,
31583,lostkingdomsii,game?id=5392,9.5,50.0,20.5,50.0,51.5,40.0,,,,,,
31584,lostodysseyseekerofthedeepdlc,game?id=5394,,0.0,,0.0,4.0,40.0,,,,,,
31585,lowgmanthelowgravityman,game?id=5410,,0.0,2.0,40.0,,0.0,,,,,,
31586,luchalibreaaahroesdelring,game?id=5412,3.5,40.0,,0.0,,0.0,,,,,,
31587,luciennesquest,game?id=5415,15.0,50.0,15.0,40.0,20.0,40.0,,,,,,
31588,luminesii,game?id=5428,14.0,40.0,14.5,40.0,41.0,40.0,,,,,,
31589,luminessupernova,game?id=5431,12.0,40.0,,0.0,,0.0,,,,,,
31590,lunarpool,game?id=5441,,0.0,,0.0,4.0,40.0,,,,,,
31591,luxor5thpassage,game?id=5455,6.5,40.0,,0.0,11.0,40.0,,,,,,
31592,luxorpharaohschallenge,game?id=5458,10.5,40.0,,0.0,18.0,40.0,,,,,,
31593,luxorthewrathofset,game?id=5460,14.5,40.0,,0.0,,0.0,,,,,,
31594,lyleincubesector,game?id=5461,,0.0,5.0,40.0,,0.0,,,,,,
31595,mckids,game?id=5467,1.0,40.0,2.0,40.0,3.5,40.0,,,,,,
31596,mule,game?id=5470,2.0,40.0,,0.0,,0.0,,,,,,
31597,maddogmccree,game?id=5480,1.0,50.0,,0.0,3.0,40.0,,,,,,
31598,maddennfl10,game?id=5498,,,,,,,19.0,40.0,,0.0,,0.0
31600,magegauntlet,game?id=5520,6.0,40.0,7.5,40.0,,0.0,,,,,,
31602,mahoukishirayearth,game?id=5527,7.0,40.0,8.0,40.0,10.5,40.0,,,,,,
31603,magicpengelthequestforcolor,game?id=5529,14.0,40.0,29.5,40.0,,0.0,,,,,,
31604,magicthegathering,game?id=5531,26.5,40.0,34.0,40.0,,0.0,,,,,,
31605,magicthegatheringbattlegrounds,game?id=5532,14.0,40.0,,0.0,,0.0,,,,,,
31606,magicalnightdreamscottonboomerang,game?id=5542,59.0,40.0,,0.0,,0.0,,,,,,
31608,magnetica,game?id=5558,10.0,40.0,,0.0,,0.0,,,,,,
31610,mahjongtalesancientwisdom,game?id=5563,6.0,40.0,,0.0,,0.0,,,,,,
31611,mahjongginvestigationsundersuspicion,game?id=5564,8.0,40.0,,0.0,,0.0,,,,,,
31612,majestythefantasykingdomsim,game?id=5574,14.5,50.0,15.0,40.0,,0.0,,,,,,
31613,majidewatashinikoishinasai,game?id=5576,57.5,40.0,62.5,40.0,84.5,40.0,,,,,,
31614,adventuresofmajorhavoc,game?id=5578,,0.0,,0.0,1.0,40.0,,,,,,
31616,majorleaguebaseball2k7,game?id=5581,,,,,,,35.0,40.0,,0.0,,0.0
31617,malditacastilla,game?id=5591,2.5,50.0,,0.0,,0.0,,,,,,
31618,manakhemia2fallofalchemy,game?id=5597,35.5,40.0,51.0,40.0,76.0,50.0,,,,,,
31619,manakhemiaalchemistsofalrevis,game?id=5598,43.5,50.0,49.0,70.0,58.0,40.0,,,,,,
31620,manakhemiastudentalliance,game?id=5599,10.0,40.0,57.0,50.0,,0.0,,,,,,
31621,manhunter,game?id=5602,3.5,50.0,,0.0,,0.0,,,,,,
31622,marathon,game?id=5609,7.0,50.0,7.5,40.0,8.0,50.0,,,,,,
31623,marathoninfinity,game?id=5611,7.0,40.0,7.0,40.0,8.0,40.0,,,,,,
31624,manofprey,game?id=5612,21.5,40.0,,0.0,,0.0,,,,,,
31625,marbleblastultra,game?id=5613,,0.0,,0.0,10.0,40.0,,,,,,
31626,mari0,game?id=5618,,0.0,,0.0,7.0,40.0,,,,,,
31627,marioclash,game?id=5626,5.0,40.0,,0.0,,0.0,,,,,,
31628,mariostimemachine,game?id=5667,1.0,50.0,1.0,40.0,1.5,40.0,,,,,,
31629,marsmatrixhypersolidshooting,game?id=5672,1.0,40.0,,0.0,2.0,40.0,,,,,,
31630,marusmission,game?id=5679,38.0,40.0,,0.0,52.0,40.0,,,,,,
31632,marvelsuperherosquadtheinfinitygauntlet,game?id=5683,4.0,50.0,4.5,40.0,10.5,40.0,,,,,,
31633,marvelsuperheroeswarofthegems,game?id=5686,1.5,50.0,2.5,40.0,3.0,40.0,,,,,,
31634,maryshelleysfrankenstein,game?id=5695,5.0,40.0,5.0,40.0,6.5,40.0,,,,,,
31635,massdestruction,game?id=5697,3.0,40.0,,0.0,,0.0,,,,,,
31636,masseffectgalaxy,game?id=5713,1.5,40.0,2.0,40.0,,0.0,,,,,,
31637,masterofillusion,game?id=5722,,0.0,,0.0,4.0,40.0,,,,,,
31639,mathoffmansprobmx2,game?id=5730,8.5,40.0,,0.0,,0.0,,,,,,
31640,mathblasterages69,game?id=5733,3.5,40.0,8.5,40.0,9.5,40.0,,,,,,
31641,mazesoffate,game?id=5746,15.0,40.0,16.5,40.0,,0.0,,,,,,
31642,mechanicmaster,game?id=5758,,0.0,,0.0,7.0,40.0,,,,,,
31643,mechcommander,game?id=5761,19.0,40.0,,0.0,23.5,40.0,,,,,,
31644,mechwarrior4blackknight,game?id=5767,7.0,40.0,8.5,40.0,,0.0,,,,,,
31645,medievaliitotalwarkingdoms,game?id=5793,16.0,50.0,110.0,40.0,183.0,40.0,,,,,,
31647,medievaltotalwar,game?id=5795,37.0,40.0,46.0,40.0,,0.0,,,,,,
31648,megamangamegear,game?id=5805,1.5,40.0,,0.0,,0.0,,,,,,
31649,megaman2thepowerfighters,game?id=5808,42.0,60.0,1.0,40.0,7.5,40.0,,,,,,
31650,megamanbattlechipchallenge,game?id=5819,20.0,40.0,27.0,40.0,57.0,40.0,,,,,,
31651,megamaniiigameboy,game?id=5828,2.5,80.0,3.0,40.0,3.0,60.0,,,,,,
31652,megamanvgameboy,game?id=5841,2.5,70.0,3.0,50.0,3.5,70.0,,,,,,
31653,megamania,game?id=5870,34.0,40.0,,0.0,,0.0,,,,,,
31655,mercs,game?id=5891,42.0,60.0,,0.0,4.5,40.0,,,,,,
31656,metalsaga,game?id=5927,33.0,40.0,51.0,40.0,,0.0,,,,,,
31657,metalslug1stmission,game?id=5929,1.0,50.0,,0.0,,0.0,,,,,,
31658,metalslug2ndmission,game?id=5931,1.5,50.0,,0.0,,0.0,,,,,,
31659,metalwalker,game?id=5943,10.5,40.0,14.0,40.0,,0.0,,,,,,
31660,metropolisstreetracer,game?id=5963,16.0,40.0,27.0,40.0,37.0,40.0,,,,,,
31661,metropolismania,game?id=5964,,0.0,25.0,40.0,,0.0,,,,,,
31663,mibaliencrisis,game?id=5971,3.0,50.0,4.0,40.0,5.0,40.0,,,,,,
31664,michaeljordanchaosinthewindycity,game?id=5976,3.5,40.0,5.0,40.0,6.0,40.0,,,,,,
31665,michiganreportfromhell,game?id=5977,4.5,70.0,5.5,40.0,6.0,40.0,,,,,,
31666,mickeyssafariinletterland,game?id=5981,15.0,50.0,40.0,40.0,42.0,40.0,,,,,,
31667,micromachinesv4,game?id=5988,4.0,40.0,,0.0,,0.0,,,,,,
31673,midtownmadness3,game?id=6010,6.0,50.0,6.5,40.0,15.0,40.0,,,,,,
31675,midwayarcadetreasures2,game?id=6013,,,,,,,7.5,40.0,,0.0,,0.0
31677,midwaysgreatestarcadehits,game?id=6016,,,,,,,2.0,40.0,,0.0,,0.0
31678,mightandmagicivcloudsofxeen,game?id=6027,23.5,40.0,42.5,40.0,,0.0,,,,,,
31679,mightyflipchampsdx,game?id=6040,5.5,40.0,6.0,40.0,11.0,40.0,,,,,,
31680,miner2049er,game?id=6066,30.0,40.0,,0.0,,0.0,,,,,,
31683,missionforcecyberstorm,game?id=6097,6.0,40.0,9.0,40.0,17.0,40.0,,,,,,
31684,mlb08theshow,game?id=6100,,,,,,,10.0,40.0,,0.0,,0.0
31685,mlb09theshow,game?id=6101,,,,,,,1.0,40.0,,0.0,,0.0
31688,majorleaguebaseball2k12,game?id=6105,,,,,,,13.5,40.0,,0.0,,0.0
31689,mobenforcer,game?id=6111,4.0,40.0,6.5,40.0,,0.0,,,,,,
31690,gunbird,game?id=6113,57.0,50.0,4.0,40.0,5.0,40.0,,,,,,
31691,mobilesuitgundamfederationvszeon,game?id=6120,9.5,40.0,,0.0,,0.0,,,,,,
31694,monkeyhero,game?id=6135,10.5,40.0,,0.0,17.5,40.0,,,,,,
31695,monopoly,game?id=6139,,,,,,,44.0,50.0,,0.0,,0.0
31696,monopolytycoon,game?id=6141,20.0,40.0,,0.0,,0.0,,,,,,
31697,monstermadnessbattleforsuburbia,game?id=6159,18.0,40.0,,0.0,,0.0,,,,,,
31700,monsterrancher3,game?id=6170,20.0,50.0,,0.0,,0.0,,,,,,
31701,monstersprobablystolemyprincess,game?id=6183,17.0,50.0,,0.0,4.0,40.0,,,,,,
31702,montezumasrevenge,game?id=6186,,0.0,,0.0,5.0,40.0,,,,,,
31703,moon,game?id=6190,4.5,50.0,5.5,50.0,6.5,40.0,,,,,,
31704,moonpatrol,game?id=6194,17.0,40.0,,0.0,,0.0,,,,,,
31706,morphx,game?id=6198,7.0,50.0,8.5,40.0,,0.0,,,,,,
31707,mortalkombatadvance,game?id=6205,30.0,50.0,,0.0,,0.0,,,,,,
31709,motocrosschampionship,game?id=6223,25.0,40.0,1.0,40.0,3.0,40.0,,,,,,
31710,motocrossmadness,game?id=6224,18.0,40.0,19.0,40.0,,0.0,,,,,,
